DateTime,Financial_Year,Voucher_No,Voucher_Type,Branch,Cost_Center,Party_Code,Party_Name,GSTIN,State,Item_Code,Item_Name,HSN_Code,Quantity,Rate,Taxable_Value,GST_Rate_%,CGST,SGST,IGST,Invoice_Total,Payment_Mode,Payment_Status,Entered_By,Record_Status,Is_Anomaly,Anomaly_Type,Anomaly_Severity,Expected_Value,Actual_Value,Audit_Reason
03-06-2026,2025-26,VCH-005527,Journal,Pune Branch,Purchase,,,,,ITM002,Gaming Laptop,8471,1,0.0,243087.86,18,0.0,0.0,0.0,INV-0005527,Credit,Cleared,admin,Normal,0,,Normal,,,
17-11-2025,2025-26,VCH-005528,Sales,Bengaluru Branch,Warehouse,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM010,1080p Webcam,8525,10,4284.36,42843.6,18,0.0,0.0,7711.85,INV-0005528,RTGS,Cleared,sales1,Normal,0,,Normal,,,
20-04-2025,2026-27,VCH-005529,Receipt,Bengaluru Branch,Warehouse,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM007,Laser Printer,8443,1,0.0,238565.95,18,0.0,0.0,0.0,INV-0005529,Credit,Cleared,sales1,Normal,0,,Normal,,,
23-05-2025,2026-27,VCH-005530,Payment,Ahmedabad Branch,IT Support,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM011,Network Switch,8517,1,0.0,238770.64,18,0.0,0.0,0.0,INV-0005530,Bank,Cleared,accounts2,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
06-06-2026,2024-25,VCH-005531,Receipt,Pune Branch,Warehouse,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM002,Gaming Laptop,8471,1,0.0,59013.81,18,0.0,0.0,0.0,INV-0005531,Cash,Cleared,accounts2,Normal,0,,Normal,,,
19-02-2027,2024-25,VCH-005532,Purchase,Mumbai HO,Sales,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM009,Wi-Fi Router,8517,2,3570.68,7141.36,18,0.0,0.0,1285.44,INV-0005532,RTGS,Cleared,purchase1,Normal,0,,Normal,,,
05-04-2026,2025-26,VCH-005533,Receipt,Pune Branch,Warehouse,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM002,Gaming Laptop,8471,1,0.0,159649.37,18,0.0,0.0,0.0,INV-0005533,RTGS,Cleared,sales1,Normal,0,,Normal,,,
20-02-2026,2025-26,VCH-005534,Sales,Ahmedabad Branch,IT Support,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM004,27-inch Monitor,8528,5,18713.65,93568.25,18,0.0,0.0,16842.28,INV-0005534,UPI,Partly Paid,sales2,Normal,0,,Normal,,,
04-06-2025,2025-26,VCH-005535,Receipt,Pune Branch,Administration,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM003,24-inch Monitor,8528,1,0.0,21674.88,18,0.0,0.0,0.0,INV-0005535,UPI,Partly Paid,admin,Normal,0,,Normal,,,
07-08-2026,2024-25,VCH-005536,Sales,Ahmedabad Branch,Sales,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM009,Wi-Fi Router,8517,12,4655.77,55869.24,18,0.0,0.0,10056.46,INV-0005536,Credit,Cleared,sales2,Normal,0,,Normal,,,
11-05-2025,2026-27,VCH-005537,Receipt,Bengaluru Branch,Purchase,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM005,Mechanical Keyboard,8471,1,0.0,172438.61,18,0.0,0.0,0.0,INV-0005537,NEFT,Cleared,purchase1,Normal,0,,Normal,,,
06-12-2026,2026-27,VCH-005538,Sales,Ahmedabad Branch,Administration,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM007,Laser Printer,8443,13,17251.79,224273.27,18,0.0,0.0,40369.19,INV-0005538,Cash,Partly Paid,admin,Normal,0,,Normal,,,
17-11-2026,2025-26,VCH-005539,Receipt,Mumbai HO,IT Support,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM009,Wi-Fi Router,8517,1,0.0,172082.5,18,0.0,0.0,0.0,INV-0005539,RTGS,Cleared,purchase1,Normal,0,,Normal,,,
25-03-2027,2025-26,VCH-005540,Sales,Ahmedabad Branch,Purchase,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM003,24-inch Monitor,8528,2,11498.76,22997.52,18,0.0,0.0,4139.55,INV-0005540,Bank,Pending,sales1,Normal,0,,Normal,,,
25-10-2025,2026-27,VCH-005541,Sales,Mumbai HO,Sales,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM002,Gaming Laptop,8471,4,91356.48,365425.92,18,0.0,0.0,65776.67,INV-0005541,NEFT,Cleared,admin,Normal,0,,Normal,,,
28-07-2025,2025-26,VCH-005542,Purchase,Ahmedabad Branch,Sales,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM009,Wi-Fi Router,8517,14,3297.73,46168.22,18,4155.14,4155.14,0.0,INV-0005542,Credit,Cleared,accounts1,Normal,0,,Normal,,,
05-11-2025,2025-26,VCH-005543,Purchase,Mumbai HO,Sales,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM009,Wi-Fi Router,8517,11,3726.23,40988.53,18,0.0,0.0,7377.94,INV-0005543,Credit,Cleared,sales1,Normal,0,,Normal,,,
05-11-2026,2025-26,VCH-005544,Payment,Mumbai HO,IT Support,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM011,Network Switch,8517,1,0.0,195120.53,18,0.0,0.0,0.0,INV-0005544,UPI,Pending,admin,Normal,0,,Normal,,,
07-09-2025,2025-26,VCH-005545,Sales,Mumbai HO,Warehouse,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM001,Business Laptop,8471,14,49240.64,689368.96,18,0.0,0.0,124086.41,INV-0005545,RTGS,Cleared,accounts2,Normal,0,,Normal,,,
08-01-2027,2024-25,VCH-005546,Payment,Mumbai HO,Warehouse,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM009,Wi-Fi Router,8517,1,0.0,200713.75,18,0.0,0.0,0.0,INV-0005546,UPI,Cleared,purchase1,Normal,0,,Normal,,,
22-07-2025,2025-26,VCH-005547,Journal,Ahmedabad Branch,Sales,,,,,ITM008,1TB SSD,8523,1,0.0,107533.01,18,0.0,0.0,0.0,INV-0005547,Credit,Pending,accounts2,Normal,0,,Normal,,,
06-05-2025,2024-25,VCH-005548,Payment,Pune Branch,Sales,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM011,Network Switch,8517,1,0.0,106367.58,18,0.0,0.0,0.0,INV-0005548,RTGS,Cleared,accounts1,Normal,0,,Normal,,,
08-09-2025,2024-25,VCH-005549,Sales,Bengaluru Branch,Sales,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM009,Wi-Fi Router,8517,5,5125.22,25626.1,18,0.0,0.0,4612.7,INV-0005549,Cash,Cleared,sales2,Normal,0,,Normal,,,
03-10-2026,2026-27,VCH-005550,Receipt,Bengaluru Branch,Administration,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM001,Business Laptop,8471,1,0.0,37790.62,18,0.0,0.0,0.0,INV-0005550,Bank,Pending,purchase1,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
14-06-2026,2024-25,VCH-005551,Sales,Mumbai HO,IT Support,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM010,1080p Webcam,8525,6,4833.35,29000.1,18,0.0,0.0,5220.02,INV-0005551,Bank,Cleared,admin,Normal,0,,Normal,,,
15-12-2025,2024-25,VCH-005552,Sales,Mumbai HO,Administration,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM002,Gaming Laptop,8471,4,89870.47,359481.88,18,32353.37,32353.37,0.0,INV-0005552,UPI,Pending,accounts2,Normal,0,,Normal,,,
23-07-2026,2025-26,VCH-005553,Sales,Pune Branch,Sales,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM009,Wi-Fi Router,8517,14,4598.96,64385.44,18,0.0,0.0,11589.38,INV-0005553,UPI,Cleared,sales2,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
18-07-2026,2025-26,VCH-005554,Sales,Pune Branch,Warehouse,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM009,Wi-Fi Router,8517,15,4899.85,73497.75,18,0.0,0.0,13229.59,INV-0005554,Cash,Cleared,sales1,Normal,1,Unusual Voucher Sequence,Medium,,,Voucher sequence is inconsistent with expected chronological numbering.
10-05-2026,2025-26,VCH-005555,Payment,Bengaluru Branch,Sales,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM010,1080p Webcam,8525,1,0.0,138759.03,18,0.0,0.0,0.0,INV-0005555,Credit,Cleared,admin,Normal,1,Unusual Amount,Medium,,,Transaction amount is statistically unusual compared with the baseline.
11-04-2026,2025-26,VCH-005556,Payment,Pune Branch,Administration,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM004,27-inch Monitor,8528,1,0.0,105927.86,18,0.0,0.0,0.0,INV-0005556,NEFT,Cleared,accounts1,Normal,0,,Normal,,,
14-06-2025,2024-25,VCH-005557,Sales,Mumbai HO,Warehouse,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM010,1080p Webcam,8525,2,4882.4,9764.8,18,0.0,0.0,1757.66,INV-0005557,UPI,Pending,sales2,Normal,1,Unusual Voucher Sequence,Medium,,,Voucher sequence is inconsistent with expected chronological numbering.
07-10-2025,2024-25,VCH-005558,Sales,Mumbai HO,Administration,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM008,1TB SSD,8523,5,8343.75,41718.75,18,0.0,0.0,7509.38,INV-0005558,Bank,Cleared,admin,Normal,0,,Normal,,,
21-04-2026,2024-25,VCH-005559,Sales,Bengaluru Branch,Purchase,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM008,1TB SSD,8523,14,8439.11,118147.54,18,0.0,0.0,21266.56,INV-0005559,Credit,Cleared,accounts1,Normal,0,,Normal,,,
08-07-2025,2025-26,VCH-005560,Purchase,Bengaluru Branch,Warehouse,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM007,Laser Printer,8443,5,13349.31,66746.55,18,6007.19,6007.19,0.0,INV-0005560,NEFT,Pending,accounts2,Normal,0,,Normal,,,
14-03-2026,2026-27,VCH-005561,Sales,Mumbai HO,Purchase,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM011,Network Switch,8517,4,8773.78,35095.12,18,0.0,0.0,6317.12,INV-0005561,UPI,Pending,purchase1,Normal,0,,Normal,,,
25-06-2025,2024-25,VCH-005562,Payment,Bengaluru Branch,Purchase,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM002,Gaming Laptop,8471,1,0.0,196650.24,18,0.0,0.0,0.0,INV-0005562,Cash,Cleared,sales2,Normal,0,,Normal,,,
27-10-2026,2024-25,VCH-005563,Credit Note,Bengaluru Branch,Administration,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM010,1080p Webcam,8525,1,2938.74,-2938.74,18,-264.49,-264.49,0.0,INV-0005563,RTGS,Cleared,sales1,Normal,0,,Normal,,,
15-06-2025,2025-26,VCH-005564,Purchase,Pune Branch,Sales,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM002,Gaming Laptop,8471,13,59036.28,767471.64,18,0.0,0.0,138144.9,INV-0005564,Credit,Cleared,accounts1,Normal,0,,Normal,,,
07-06-2025,2026-27,VCH-005565,Payment,Mumbai HO,Sales,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM001,Business Laptop,8471,1,0.0,161814.61,18,0.0,0.0,0.0,INV-0005565,NEFT,Pending,purchase1,Normal,0,,Normal,,,
10-07-2026,2024-25,VCH-005566,Sales,Ahmedabad Branch,Sales,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM008,1TB SSD,8523,7,7706.12,53942.84,18,4854.86,4854.86,0.0,INV-0005566,RTGS,Pending,purchase1,Normal,0,,Normal,,,
08-09-2025,2024-25,VCH-005567,Purchase,Pune Branch,Warehouse,SUP003,Nova Electronics,0,Delhi,ITM003,24-inch Monitor,8528,10,9786.68,97866.8,18,0.0,0.0,17616.02,INV-0005567,UPI,Cleared,sales1,Normal,1,GST Mismatch,High,0,0,Recorded tax does not reconcile with the taxable amount and tax rate.
13-12-2025,2024-25,VCH-005568,Sales,Mumbai HO,Purchase,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM006,Wireless Mouse,8471,13,1529.76,19886.88,18,0.0,0.0,3579.64,INV-0005568,UPI,Pending,sales2,Normal,0,,Normal,,,
16-11-2025,2025-26,VCH-005569,Sales,Pune Branch,Purchase,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM010,1080p Webcam,8525,8,4598.95,36791.6,18,3311.24,3311.24,0.0,INV-0005569,UPI,Partly Paid,purchase1,Normal,0,,Normal,,,
06-09-2025,2024-25,VCH-005570,Sales,Ahmedabad Branch,IT Support,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM009,Wi-Fi Router,8517,1,4916.07,4916.07,18,442.45,442.45,0.0,INV-0005570,NEFT,Pending,accounts2,Normal,0,,Normal,,,
09-10-2026,2026-27,VCH-005571,Journal,Mumbai HO,IT Support,,,,,ITM011,Network Switch,8517,1,0.0,101739.29,18,0.0,0.0,0.0,INV-0005571,RTGS,Cleared,sales2,Normal,1,Unusual Amount,Medium,,,Transaction amount is statistically unusual compared with the baseline.
19-08-2026,2025-26,VCH-005572,Receipt,Ahmedabad Branch,Sales,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM002,Gaming Laptop,8471,1,0.0,11516.8,18,0.0,0.0,0.0,INV-0005572,RTGS,Cleared,admin,Normal,0,,Normal,,,
22-09-2025,2025-26,VCH-005573,Receipt,Bengaluru Branch,Warehouse,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM005,Mechanical Keyboard,8471,1,0.0,102225.97,18,0.0,0.0,0.0,INV-0005573,Credit,Cleared,accounts1,Normal,0,,Normal,,,
15-08-2026,2026-27,VCH-005574,Sales,Ahmedabad Branch,IT Support,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM012,UPS 1KVA,8504,8,7049.73,56397.84,18,5075.81,5075.81,0.0,INV-0005574,NEFT,Cleared,admin,Normal,1,Missing Reference,Medium,,,Required supporting reference is absent.
03-09-2026,2025-26,VCH-005575,Purchase,Pune Branch,Purchase,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM007,Laser Printer,8443,14,12113.12,169583.68,18,0.0,0.0,30525.06,INV-0005575,Bank,Cleared,accounts2,Normal,1,Unusual Amount,Medium,,,Transaction amount is statistically unusual compared with the baseline.
29-04-2026,2026-27,VCH-005576,Purchase,Pune Branch,Administration,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM010,1080p Webcam,8525,14,2996.77,41954.78,18,3775.93,3775.93,0.0,INV-0005576,NEFT,Cleared,admin,Normal,0,,Normal,,,
28-05-2026,2025-26,VCH-005577,Sales,Bengaluru Branch,IT Support,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM002,Gaming Laptop,8471,14,85792.27,1201091.78,18,108098.26,108098.26,0.0,INV-0005577,UPI,Cleared,accounts1,Normal,0,,Normal,,,
12-02-2027,2026-27,VCH-005578,Payment,Bengaluru Branch,Sales,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM010,1080p Webcam,8525,1,0.0,44545.1,18,0.0,0.0,0.0,INV-0005578,RTGS,Cleared,accounts2,Normal,0,,Normal,,,
26-02-2026,2024-25,VCH-005579,Credit Note,Pune Branch,Purchase,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM011,Network Switch,8517,1,6833.27,-6833.27,18,-614.99,-614.99,0.0,INV-0005579,NEFT,Cleared,accounts1,Normal,1,Suspicious User Activity,High,,,Transaction is associated with an unusual user/activity pattern.
07-01-2026,2024-25,VCH-005580,Payment,Ahmedabad Branch,Sales,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM008,1TB SSD,8523,1,0.0,150790.77,18,0.0,0.0,0.0,INV-0005580,UPI,Cleared,admin,Normal,0,,Normal,,,
29-04-2026,2026-27,VCH-005581,Receipt,Pune Branch,Warehouse,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM007,Laser Printer,8443,1,0.0,65973.1,18,0.0,0.0,0.0,INV-0005581,Cash,Cleared,purchase1,Normal,0,,Normal,,,
02-12-2026,2026-27,VCH-005582,Journal,Ahmedabad Branch,Warehouse,,,,,ITM010,1080p Webcam,8525,1,0.0,20127.31,18,0.0,0.0,0.0,INV-0005582,Bank,Pending,accounts2,Normal,0,,Normal,,,
31-08-2026,2025-26,VCH-005583,Journal,Pune Branch,Purchase,,,,,ITM001,Business Laptop,8471,1,0.0,163997.24,18,0.0,0.0,0.0,INV-0005583,Cash,Pending,accounts1,Normal,0,,Normal,,,
25-05-2025,2024-25,VCH-005584,Purchase,Mumbai HO,IT Support,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM011,Network Switch,8517,1,6923.85,6923.85,18,0.0,0.0,1246.29,INV-0005584,Cash,Cleared,purchase1,Normal,0,,Normal,,,
02-03-2026,2025-26,VCH-005585,Sales,Mumbai HO,Sales,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM010,1080p Webcam,8525,1,4803.16,4803.16,18,0.0,0.0,864.57,INV-0005585,RTGS,Cleared,accounts1,Normal,0,,Normal,,,
23-09-2026,2026-27,VCH-005586,Journal,Mumbai HO,IT Support,,,,,ITM004,27-inch Monitor,8528,1,0.0,203522.32,18,0.0,0.0,0.0,INV-0005586,Bank,Cleared,sales1,Normal,0,,Normal,,,
11-09-2025,2025-26,VCH-005587,Purchase,Pune Branch,Administration,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM004,27-inch Monitor,8528,2,12510.59,25021.18,18,0.0,0.0,4503.81,INV-0005587,Cash,Cleared,sales2,Normal,0,,Normal,,,
23-03-2027,2024-25,VCH-005588,Payment,Ahmedabad Branch,IT Support,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM001,Business Laptop,8471,1,0.0,95535.66,18,0.0,0.0,0.0,INV-0005588,Cash,Cleared,sales1,Normal,0,,Normal,,,
11-11-2026,2024-25,VCH-005589,Purchase Return,Mumbai HO,Administration,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM004,27-inch Monitor,8528,2,13470.7,-26941.4,18,0.0,0.0,-4849.45,INV-0005589,NEFT,Cleared,accounts2,Normal,0,,Normal,,,
10-12-2026,2024-25,VCH-005590,Receipt,Pune Branch,Sales,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM007,Laser Printer,8443,1,0.0,171041.26,18,0.0,0.0,0.0,INV-0005590,Credit,Pending,sales2,Normal,0,,Normal,,,
30-05-2025,2024-25,VCH-005591,Purchase,Pune Branch,Sales,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM011,Network Switch,8517,7,6708.96,46962.72,18,0.0,0.0,8453.29,INV-0005591,UPI,Cleared,accounts1,Normal,0,,Normal,,,
29-05-2026,2024-25,VCH-005592,Sales,Mumbai HO,Purchase,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM005,Mechanical Keyboard,8471,12,4051.19,48614.28,18,4375.29,4375.29,0.0,INV-0005592,Cash,Cleared,sales2,Normal,1,Suspicious User Activity,High,,,Transaction is associated with an unusual user/activity pattern.
21-04-2026,2024-25,VCH-005593,Receipt,Mumbai HO,IT Support,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM004,27-inch Monitor,8528,1,0.0,111051.16,18,0.0,0.0,0.0,INV-0005593,Credit,Cleared,accounts1,Normal,0,,Normal,,,
02-07-2026,2025-26,VCH-005594,Payment,Pune Branch,Warehouse,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM006,Wireless Mouse,8471,1,0.0,136821.84,18,0.0,0.0,0.0,INV-0005594,RTGS,Cleared,sales2,Normal,0,,Normal,,,
12-12-2026,2024-25,VCH-005595,Payment,Pune Branch,Warehouse,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM007,Laser Printer,8443,1,0.0,172036.36,18,0.0,0.0,0.0,INV-0005595,Cash,Pending,purchase1,Normal,0,,Normal,,,
14-12-2025,2024-25,VCH-005596,Sales,Pune Branch,IT Support,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM009,Wi-Fi Router,8517,4,5246.66,20986.64,18,0.0,0.0,3777.6,INV-0005596,Bank,Cleared,accounts2,Normal,0,,Normal,,,
25-04-2026,2024-25,VCH-005597,Purchase,Ahmedabad Branch,IT Support,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM008,1TB SSD,8523,7,5241.84,36692.88,18,0.0,0.0,6604.72,INV-0005597,Cash,Partly Paid,purchase1,Normal,0,,Normal,,,
10-08-2026,2024-25,VCH-005598,Purchase,Mumbai HO,Warehouse,SUP003,Nova Electronics,0,Delhi,ITM001,Business Laptop,8471,4,33759.4,135037.6,18,0.0,0.0,24306.77,INV-0005598,UPI,Partly Paid,accounts2,Normal,1,GST Mismatch,High,0,0,Recorded tax does not reconcile with the taxable amount and tax rate.
02-10-2026,2025-26,VCH-005599,Receipt,Mumbai HO,Administration,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM009,Wi-Fi Router,8517,1,0.0,105438.76,18,0.0,0.0,0.0,INV-0005599,Cash,Pending,sales2,Normal,0,,Normal,,,
15-10-2026,2024-25,VCH-005600,Payment,Pune Branch,Administration,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM012,UPS 1KVA,8504,1,0.0,107854.12,18,0.0,0.0,0.0,INV-0005600,UPI,Cleared,sales2,Normal,0,,Normal,,,
02-12-2025,2026-27,VCH-005601,Receipt,Ahmedabad Branch,IT Support,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM002,Gaming Laptop,8471,1,0.0,156684.53,18,0.0,0.0,0.0,INV-0005601,NEFT,Cleared,accounts2,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
30-03-2027,2024-25,VCH-005602,Purchase,Pune Branch,Purchase,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM010,1080p Webcam,8525,4,3106.7,12426.8,18,1118.41,1118.41,0.0,INV-0005602,Bank,Cleared,sales1,Normal,0,,Normal,,,
08-04-2025,2024-25,VCH-005603,Sales,Ahmedabad Branch,IT Support,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM011,Network Switch,8517,1,9533.74,9533.74,18,0.0,0.0,1716.07,INV-0005603,Bank,Cleared,sales1,Normal,0,,Normal,,,
26-03-2026,2026-27,VCH-005604,Payment,Bengaluru Branch,Warehouse,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM002,Gaming Laptop,8471,1,0.0,134732.49,18,0.0,0.0,0.0,INV-0005604,NEFT,Cleared,accounts1,Normal,1,Missing Reference,Medium,,,Required supporting reference is absent.
19-06-2026,2024-25,VCH-005605,Purchase,Bengaluru Branch,Administration,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM008,1TB SSD,8523,5,5520.84,27604.2,18,0.0,0.0,4968.76,INV-0005605,Bank,Pending,accounts1,Normal,0,,Normal,,,
15-05-2025,2025-26,VCH-005606,Sales,Mumbai HO,Sales,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM003,24-inch Monitor,8528,7,12156.71,85096.97,18,0.0,0.0,15317.45,INV-0005606,Bank,Cleared,sales2,Normal,0,,Normal,,,
24-02-2026,2024-25,VCH-005607,Sales,Bengaluru Branch,IT Support,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM008,1TB SSD,8523,10,8670.62,86706.2,18,0.0,0.0,15607.12,INV-0005607,Cash,Pending,purchase1,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
09-06-2026,2025-26,VCH-005608,Sales,Ahmedabad Branch,Sales,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM005,Mechanical Keyboard,8471,3,4123.1,12369.3,18,0.0,0.0,2226.47,INV-0005608,Cash,Cleared,sales2,Normal,0,,Normal,,,
18-06-2026,2024-25,VCH-005609,Sales,Ahmedabad Branch,Administration,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM006,Wireless Mouse,8471,9,1504.19,13537.71,18,0.0,0.0,2436.79,INV-0005609,NEFT,Pending,sales1,Normal,0,,Normal,,,
26-06-2025,2024-25,VCH-005610,Credit Note,Ahmedabad Branch,Sales,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM011,Network Switch,8517,1,6841.62,-6841.62,18,0.0,0.0,-1231.49,INV-0005610,RTGS,Cleared,sales2,Normal,0,,Normal,,,
20-10-2025,2025-26,VCH-005611,Debit Note,Mumbai HO,IT Support,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM012,UPS 1KVA,8504,1,6891.9,6891.9,18,620.27,620.27,0.0,INV-0016521,NEFT,Cleared,accounts2,Normal,1,Duplicate Invoice,High,Unique invoice number,INV-0016521,Invoice identifier appears duplicated or reused.
26-09-2025,2024-25,VCH-005612,Debit Note,Mumbai HO,Sales,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM005,Mechanical Keyboard,8471,1,3998.22,3998.22,18,0.0,0.0,719.68,INV-0005612,Cash,Cleared,purchase1,Normal,0,,Normal,,,
12-07-2026,2024-25,VCH-005613,Journal,Mumbai HO,Administration,,,,,ITM006,Wireless Mouse,8471,1,0.0,121338.76,18,0.0,0.0,0.0,INV-0005613,NEFT,Cleared,accounts1,Normal,0,,Normal,,,
27-11-2025,2024-25,VCH-005614,Journal,Mumbai HO,Purchase,,,,,ITM002,Gaming Laptop,8471,1,0.0,120659.87,18,0.0,0.0,0.0,INV-0034721,UPI,Pending,accounts2,Normal,1,Duplicate Invoice,High,Unique invoice number,INV-0034721,Invoice identifier appears duplicated or reused.
23-05-2026,2025-26,VCH-005615,Payment,Pune Branch,IT Support,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM008,1TB SSD,8523,1,0.0,182962.01,18,0.0,0.0,0.0,INV-0005615,Cash,Cleared,accounts2,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
16-09-2026,2025-26,VCH-005616,Sales,Pune Branch,Warehouse,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM004,27-inch Monitor,8528,8,18947.18,151577.44,18,0.0,0.0,27283.94,INV-0005616,Credit,Cleared,sales2,Normal,0,,Normal,,,
04-11-2026,2025-26,VCH-005617,Payment,Bengaluru Branch,Sales,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM001,Business Laptop,8471,1,0.0,236469.79,18,0.0,0.0,0.0,INV-0005617,Credit,Cleared,accounts2,Normal,0,,Normal,,,
